order_id,order_detail_id,fecha_id,fecha_entrega_id,cliente_id,empleado_id,producto_id,shipper_id,territorio_id,cantidad,unit_price,descuento,freight,subtotal,total_venta,costo_total,margen,margen_pct,order_date,required_date,shipped_date,dias_entrega,entrega_puntual
10622,10622-68,19970806,19970811,RICAR,4,68,3,BRA-SA,18,12.5,0.2,50.97,225.0,180.0,135.0,45.0,25.0,1997-08-06,1997-09-03,1997-08-11,5,1
10623,10623-14,19970807,19970812,FRANK,8,14,2,GER-BE,21,23.25,0.0,97.18,488.25,488.25,292.95,195.3,40.0,1997-08-07,1997-09-04,1997-08-12,5,1
10623,10623-19,19970807,19970812,FRANK,8,19,2,GER-BE,15,9.2,0.1,97.18,138.0,124.2,82.8,41.4,33.33,1997-08-07,1997-09-04,1997-08-12,5,1
10623,10623-21,19970807,19970812,FRANK,8,21,2,GER-BE,25,10.0,0.1,97.18,250.0,225.0,150.0,75.0,33.33,1997-08-07,1997-09-04,1997-08-12,5,1
10623,10623-24,19970807,19970812,FRANK,8,24,2,GER-BE,3,4.5,0.0,97.18,13.5,13.5,8.1,5.4,40.0,1997-08-07,1997-09-04,1997-08-12,5,1
10623,10623-35,19970807,19970812,FRANK,8,35,2,GER-BE,30,18.0,0.1,97.18,540.0,486.0,324.0,162.0,33.33,1997-08-07,1997-09-04,1997-08-12,5,1
10624,10624-28,19970807,19970819,THECR,4,28,2,USA-EU,10,45.6,0.0,94.8,456.0,456.0,273.6,182.4,40.0,1997-08-07,1997-09-04,1997-08-19,12,1
10624,10624-29,19970807,19970819,THECR,4,29,2,USA-EU,6,123.79,0.0,94.8,742.74,742.74,445.62,297.12,40.0,1997-08-07,1997-09-04,1997-08-19,12,1
10624,10624-44,19970807,19970819,THECR,4,44,2,USA-EU,10,19.45,0.0,94.8,194.5,194.5,116.7,77.8,40.0,1997-08-07,1997-09-04,1997-08-19,12,1
10625,10625-14,19970808,19970814,ANATR,3,14,1,MEX-MÉ,3,23.25,0.0,43.9,69.75,69.75,41.85,27.9,40.0,1997-08-08,1997-09-05,1997-08-14,6,1
10625,10625-42,19970808,19970814,ANATR,3,42,1,MEX-MÉ,5,14.0,0.0,43.9,70.0,70.0,42.0,28.0,40.0,1997-08-08,1997-09-05,1997-08-14,6,1
10625,10625-60,19970808,19970814,ANATR,3,60,1,MEX-MÉ,10,34.0,0.0,43.9,340.0,340.0,204.0,136.0,40.0,1997-08-08,1997-09-05,1997-08-14,6,1
10626,10626-53,19970811,19970820,BERGS,1,53,2,SWE-LU,12,32.8,0.0,138.69,393.6,393.6,236.16,157.44,40.0,1997-08-11,1997-09-08,1997-08-20,9,1
10626,10626-60,19970811,19970820,BERGS,1,60,2,SWE-LU,20,34.0,0.0,138.69,680.0,680.0,408.0,272.0,40.0,1997-08-11,1997-09-08,1997-08-20,9,1
10626,10626-71,19970811,19970820,BERGS,1,71,2,SWE-LU,20,21.5,0.0,138.69,430.0,430.0,258.0,172.0,40.0,1997-08-11,1997-09-08,1997-08-20,9,1
10627,10627-62,19970811,19970821,SAVEA,8,62,3,USA-EU,15,49.3,0.0,107.46,739.5,739.5,443.7,295.8,40.0,1997-08-11,1997-09-22,1997-08-21,10,1
10627,10627-73,19970811,19970821,SAVEA,8,73,3,USA-EU,35,15.0,0.15,107.46,525.0,446.25,315.0,131.25,29.41,1997-08-11,1997-09-22,1997-08-21,10,1
10628,10628-1,19970812,19970820,BLONP,4,1,3,FRA-ST,25,18.0,0.0,30.36,450.0,450.0,270.0,180.0,40.0,1997-08-12,1997-09-09,1997-08-20,8,1
10629,10629-29,19970812,19970820,GODOS,4,29,3,SPA-MA,20,123.79,0.0,85.46,2475.8,2475.8,1485.4,990.4,40.0,1997-08-12,1997-09-09,1997-08-20,8,1
10629,10629-64,19970812,19970820,GODOS,4,64,3,SPA-MA,9,33.25,0.0,85.46,299.25,299.25,179.55,119.7,40.0,1997-08-12,1997-09-09,1997-08-20,8,1
10630,10630-55,19970813,19970819,KOENE,1,55,2,GER-BE,12,24.0,0.05,32.35,288.0,273.6,172.8,100.8,36.84,1997-08-13,1997-09-10,1997-08-19,6,1
10630,10630-76,19970813,19970819,KOENE,1,76,2,GER-BE,35,18.0,0.0,32.35,630.0,630.0,378.0,252.0,40.0,1997-08-13,1997-09-10,1997-08-19,6,1
10631,10631-75,19970814,19970815,LAMAI,8,75,1,FRA-ST,8,7.75,0.1,0.87,62.0,55.8,37.2,18.6,33.33,1997-08-14,1997-09-11,1997-08-15,1,1
10632,10632-2,19970814,19970819,WANDK,8,2,1,GER-BE,30,19.0,0.05,41.38,570.0,541.5,342.0,199.5,36.84,1997-08-14,1997-09-11,1997-08-19,5,1
10632,10632-33,19970814,19970819,WANDK,8,33,1,GER-BE,20,2.5,0.05,41.38,50.0,47.5,30.0,17.5,36.84,1997-08-14,1997-09-11,1997-08-19,5,1
10633,10633-12,19970815,19970818,ERNSH,7,12,3,AUS-GR,36,38.0,0.15,477.9,1368.0,1162.8,820.8,342.0,29.41,1997-08-15,1997-09-12,1997-08-18,3,1
10633,10633-13,19970815,19970818,ERNSH,7,13,3,AUS-GR,13,6.0,0.15,477.9,78.0,66.3,46.8,19.5,29.41,1997-08-15,1997-09-12,1997-08-18,3,1
10633,10633-26,19970815,19970818,ERNSH,7,26,3,AUS-GR,35,31.23,0.15,477.9,1093.05,929.09,655.9,273.19,29.4,1997-08-15,1997-09-12,1997-08-18,3,1
10633,10633-62,19970815,19970818,ERNSH,7,62,3,AUS-GR,80,49.3,0.15,477.9,3944.0,3352.4,2366.4,986.0,29.41,1997-08-15,1997-09-12,1997-08-18,3,1
10634,10634-7,19970815,19970821,FOLIG,4,7,3,FRA-ST,35,30.0,0.0,487.38,1050.0,1050.0,630.0,420.0,40.0,1997-08-15,1997-09-12,1997-08-21,6,1
10634,10634-18,19970815,19970821,FOLIG,4,18,3,FRA-ST,50,62.5,0.0,487.38,3125.0,3125.0,1875.0,1250.0,40.0,1997-08-15,1997-09-12,1997-08-21,6,1
10634,10634-51,19970815,19970821,FOLIG,4,51,3,FRA-ST,15,53.0,0.0,487.38,795.0,795.0,477.0,318.0,40.0,1997-08-15,1997-09-12,1997-08-21,6,1
10634,10634-75,19970815,19970821,FOLIG,4,75,3,FRA-ST,2,7.75,0.0,487.38,15.5,15.5,9.3,6.2,40.0,1997-08-15,1997-09-12,1997-08-21,6,1
10635,10635-4,19970818,19970821,MAGAA,8,4,3,ITA-TO,10,22.0,0.1,47.46,220.0,198.0,132.0,66.0,33.33,1997-08-18,1997-09-15,1997-08-21,3,1
10635,10635-5,19970818,19970821,MAGAA,8,5,3,ITA-TO,15,21.35,0.1,47.46,320.25,288.23,192.15,96.08,33.33,1997-08-18,1997-09-15,1997-08-21,3,1
10635,10635-22,19970818,19970821,MAGAA,8,22,3,ITA-TO,40,21.0,0.0,47.46,840.0,840.0,504.0,336.0,40.0,1997-08-18,1997-09-15,1997-08-21,3,1
10636,10636-4,19970819,19970826,WARTH,4,4,1,FIN-OU,25,22.0,0.0,1.15,550.0,550.0,330.0,220.0,40.0,1997-08-19,1997-09-16,1997-08-26,7,1
10636,10636-58,19970819,19970826,WARTH,4,58,1,FIN-OU,6,13.25,0.0,1.15,79.5,79.5,47.7,31.8,40.0,1997-08-19,1997-09-16,1997-08-26,7,1
10637,10637-11,19970819,19970826,QUEEN,6,11,1,BRA-SA,10,21.0,0.0,201.29,210.0,210.0,126.0,84.0,40.0,1997-08-19,1997-09-16,1997-08-26,7,1
10637,10637-50,19970819,19970826,QUEEN,6,50,1,BRA-SA,25,16.25,0.05,201.29,406.25,385.94,243.75,142.19,36.84,1997-08-19,1997-09-16,1997-08-26,7,1
10637,10637-56,19970819,19970826,QUEEN,6,56,1,BRA-SA,60,38.0,0.05,201.29,2280.0,2166.0,1368.0,798.0,36.84,1997-08-19,1997-09-16,1997-08-26,7,1
10638,10638-45,19970820,19970901,LINOD,3,45,1,VEN-CA,20,9.5,0.0,158.44,190.0,190.0,114.0,76.0,40.0,1997-08-20,1997-09-17,1997-09-01,12,1
10638,10638-65,19970820,19970901,LINOD,3,65,1,VEN-CA,21,21.05,0.0,158.44,442.05,442.05,265.23,176.82,40.0,1997-08-20,1997-09-17,1997-09-01,12,1
10638,10638-72,19970820,19970901,LINOD,3,72,1,VEN-CA,60,34.8,0.0,158.44,2088.0,2088.0,1252.8,835.2,40.0,1997-08-20,1997-09-17,1997-09-01,12,1
10639,10639-18,19970820,19970827,SANTG,7,18,3,NOR-ST,8,62.5,0.0,38.64,500.0,500.0,300.0,200.0,40.0,1997-08-20,1997-09-17,1997-08-27,7,1
10640,10640-69,19970821,19970828,WANDK,4,69,1,GER-BE,20,36.0,0.25,23.55,720.0,540.0,432.0,108.0,20.0,1997-08-21,1997-09-18,1997-08-28,7,1
10640,10640-70,19970821,19970828,WANDK,4,70,1,GER-BE,15,15.0,0.25,23.55,225.0,168.75,135.0,33.75,20.0,1997-08-21,1997-09-18,1997-08-28,7,1
10641,10641-2,19970822,19970826,HILAA,4,2,2,VEN-CA,50,19.0,0.0,179.61,950.0,950.0,570.0,380.0,40.0,1997-08-22,1997-09-19,1997-08-26,4,1
10641,10641-40,19970822,19970826,HILAA,4,40,2,VEN-CA,60,18.4,0.0,179.61,1104.0,1104.0,662.4,441.6,40.0,1997-08-22,1997-09-19,1997-08-26,4,1
10642,10642-21,19970822,19970905,SIMOB,7,21,3,DEN-KO,30,10.0,0.2,41.89,300.0,240.0,180.0,60.0,25.0,1997-08-22,1997-09-19,1997-09-05,14,1
10642,10642-61,19970822,19970905,SIMOB,7,61,3,DEN-KO,20,28.5,0.2,41.89,570.0,456.0,342.0,114.0,25.0,1997-08-22,1997-09-19,1997-09-05,14,1
10643,10643-28,19970825,19970902,ALFKI,6,28,1,GER-BE,15,45.6,0.25,29.46,684.0,513.0,410.4,102.6,20.0,1997-08-25,1997-09-22,1997-09-02,8,1
10643,10643-39,19970825,19970902,ALFKI,6,39,1,GER-BE,21,18.0,0.25,29.46,378.0,283.5,226.8,56.7,20.0,1997-08-25,1997-09-22,1997-09-02,8,1
10643,10643-46,19970825,19970902,ALFKI,6,46,1,GER-BE,2,12.0,0.25,29.46,24.0,18.0,14.4,3.6,20.0,1997-08-25,1997-09-22,1997-09-02,8,1
10644,10644-18,19970825,19970901,WELLI,3,18,2,BRA-SA,4,62.5,0.1,0.14,250.0,225.0,150.0,75.0,33.33,1997-08-25,1997-09-22,1997-09-01,7,1
10644,10644-43,19970825,19970901,WELLI,3,43,2,BRA-SA,20,46.0,0.0,0.14,920.0,920.0,552.0,368.0,40.0,1997-08-25,1997-09-22,1997-09-01,7,1
10644,10644-46,19970825,19970901,WELLI,3,46,2,BRA-SA,21,12.0,0.1,0.14,252.0,226.8,151.2,75.6,33.33,1997-08-25,1997-09-22,1997-09-01,7,1
10645,10645-18,19970826,19970902,HANAR,4,18,1,BRA-SA,20,62.5,0.0,12.41,1250.0,1250.0,750.0,500.0,40.0,1997-08-26,1997-09-23,1997-09-02,7,1
10645,10645-36,19970826,19970902,HANAR,4,36,1,BRA-SA,15,19.0,0.0,12.41,285.0,285.0,171.0,114.0,40.0,1997-08-26,1997-09-23,1997-09-02,7,1
10646,10646-1,19970827,19970903,HUNGO,9,1,3,IRE-CO,15,18.0,0.25,142.33,270.0,202.5,162.0,40.5,20.0,1997-08-27,1997-10-08,1997-09-03,7,1
10646,10646-10,19970827,19970903,HUNGO,9,10,3,IRE-CO,18,31.0,0.25,142.33,558.0,418.5,334.8,83.7,20.0,1997-08-27,1997-10-08,1997-09-03,7,1
10646,10646-71,19970827,19970903,HUNGO,9,71,3,IRE-CO,30,21.5,0.25,142.33,645.0,483.75,387.0,96.75,20.0,1997-08-27,1997-10-08,1997-09-03,7,1
10646,10646-77,19970827,19970903,HUNGO,9,77,3,IRE-CO,35,13.0,0.25,142.33,455.0,341.25,273.0,68.25,20.0,1997-08-27,1997-10-08,1997-09-03,7,1
10647,10647-19,19970827,19970903,QUEDE,4,19,2,BRA-SA,30,9.2,0.0,45.54,276.0,276.0,165.6,110.4,40.0,1997-08-27,1997-09-10,1997-09-03,7,1
10647,10647-39,19970827,19970903,QUEDE,4,39,2,BRA-SA,20,18.0,0.0,45.54,360.0,360.0,216.0,144.0,40.0,1997-08-27,1997-09-10,1997-09-03,7,1
10648,10648-22,19970828,19970909,RICAR,5,22,2,BRA-SA,15,21.0,0.0,14.25,315.0,315.0,189.0,126.0,40.0,1997-08-28,1997-10-09,1997-09-09,12,1
10648,10648-24,19970828,19970909,RICAR,5,24,2,BRA-SA,15,4.5,0.15,14.25,67.5,57.38,40.5,16.88,29.42,1997-08-28,1997-10-09,1997-09-09,12,1
10649,10649-28,19970828,19970829,MAISD,5,28,3,BEL-BR,20,45.6,0.0,6.2,912.0,912.0,547.2,364.8,40.0,1997-08-28,1997-09-25,1997-08-29,1,1
10649,10649-72,19970828,19970829,MAISD,5,72,3,BEL-BR,15,34.8,0.0,6.2,522.0,522.0,313.2,208.8,40.0,1997-08-28,1997-09-25,1997-08-29,1,1
10650,10650-30,19970829,19970903,FAMIA,5,30,3,BRA-SA,30,25.89,0.0,176.81,776.7,776.7,465.9,310.8,40.02,1997-08-29,1997-09-26,1997-09-03,5,1
10650,10650-53,19970829,19970903,FAMIA,5,53,3,BRA-SA,25,32.8,0.05,176.81,820.0,779.0,492.0,287.0,36.84,1997-08-29,1997-09-26,1997-09-03,5,1
10650,10650-54,19970829,19970903,FAMIA,5,54,3,BRA-SA,30,7.45,0.0,176.81,223.5,223.5,134.1,89.4,40.0,1997-08-29,1997-09-26,1997-09-03,5,1
10651,10651-19,19970901,19970911,WANDK,8,19,2,GER-BE,12,9.2,0.25,20.6,110.4,82.8,66.24,16.56,20.0,1997-09-01,1997-09-29,1997-09-11,10,1
10651,10651-22,19970901,19970911,WANDK,8,22,2,GER-BE,20,21.0,0.25,20.6,420.0,315.0,252.0,63.0,20.0,1997-09-01,1997-09-29,1997-09-11,10,1
10652,10652-30,19970901,19970908,GOURL,4,30,2,BRA-SA,2,25.89,0.25,7.14,51.78,38.84,31.06,7.78,20.03,1997-09-01,1997-09-29,1997-09-08,7,1
10652,10652-42,19970901,19970908,GOURL,4,42,2,BRA-SA,20,14.0,0.0,7.14,280.0,280.0,168.0,112.0,40.0,1997-09-01,1997-09-29,1997-09-08,7,1
10653,10653-16,19970902,19970919,FRANK,1,16,1,GER-BE,30,17.45,0.1,93.25,523.5,471.15,314.1,157.05,33.33,1997-09-02,1997-09-30,1997-09-19,17,1
10653,10653-60,19970902,19970919,FRANK,1,60,1,GER-BE,20,34.0,0.1,93.25,680.0,612.0,408.0,204.0,33.33,1997-09-02,1997-09-30,1997-09-19,17,1
10654,10654-4,19970902,19970911,BERGS,5,4,1,SWE-LU,12,22.0,0.1,55.26,264.0,237.6,158.4,79.2,33.33,1997-09-02,1997-09-30,1997-09-11,9,1
10654,10654-39,19970902,19970911,BERGS,5,39,1,SWE-LU,20,18.0,0.1,55.26,360.0,324.0,216.0,108.0,33.33,1997-09-02,1997-09-30,1997-09-11,9,1
10654,10654-54,19970902,19970911,BERGS,5,54,1,SWE-LU,6,7.45,0.1,55.26,44.7,40.23,26.82,13.41,33.33,1997-09-02,1997-09-30,1997-09-11,9,1
10655,10655-41,19970903,19970911,REGGC,1,41,2,ITA-TO,20,9.65,0.2,4.41,193.0,154.4,115.8,38.6,25.0,1997-09-03,1997-10-01,1997-09-11,8,1
10656,10656-14,19970904,19970910,GREAL,6,14,1,USA-EU,3,23.25,0.1,57.15,69.75,62.77,41.85,20.92,33.33,1997-09-04,1997-10-02,1997-09-10,6,1
10656,10656-44,19970904,19970910,GREAL,6,44,1,USA-EU,28,19.45,0.1,57.15,544.6,490.14,326.76,163.38,33.33,1997-09-04,1997-10-02,1997-09-10,6,1
10656,10656-47,19970904,19970910,GREAL,6,47,1,USA-EU,6,9.5,0.1,57.15,57.0,51.3,34.2,17.1,33.33,1997-09-04,1997-10-02,1997-09-10,6,1
10657,10657-15,19970904,19970915,SAVEA,2,15,2,USA-EU,50,15.5,0.0,352.69,775.0,775.0,465.0,310.0,40.0,1997-09-04,1997-10-02,1997-09-15,11,1
10657,10657-41,19970904,19970915,SAVEA,2,41,2,USA-EU,24,9.65,0.0,352.69,231.6,231.6,138.96,92.64,40.0,1997-09-04,1997-10-02,1997-09-15,11,1
10657,10657-46,19970904,19970915,SAVEA,2,46,2,USA-EU,45,12.0,0.0,352.69,540.0,540.0,324.0,216.0,40.0,1997-09-04,1997-10-02,1997-09-15,11,1
10657,10657-47,19970904,19970915,SAVEA,2,47,2,USA-EU,10,9.5,0.0,352.69,95.0,95.0,57.0,38.0,40.0,1997-09-04,1997-10-02,1997-09-15,11,1
10657,10657-56,19970904,19970915,SAVEA,2,56,2,USA-EU,45,38.0,0.0,352.69,1710.0,1710.0,1026.0,684.0,40.0,1997-09-04,1997-10-02,1997-09-15,11,1
10657,10657-60,19970904,19970915,SAVEA,2,60,2,USA-EU,30,34.0,0.0,352.69,1020.0,1020.0,612.0,408.0,40.0,1997-09-04,1997-10-02,1997-09-15,11,1
10658,10658-21,19970905,19970908,QUICK,4,21,1,GER-BE,60,10.0,0.0,364.15,600.0,600.0,360.0,240.0,40.0,1997-09-05,1997-10-03,1997-09-08,3,1
10658,10658-40,19970905,19970908,QUICK,4,40,1,GER-BE,70,18.4,0.05,364.15,1288.0,1223.6,772.8,450.8,36.84,1997-09-05,1997-10-03,1997-09-08,3,1
10658,10658-60,19970905,19970908,QUICK,4,60,1,GER-BE,55,34.0,0.05,364.15,1870.0,1776.5,1122.0,654.5,36.84,1997-09-05,1997-10-03,1997-09-08,3,1
10658,10658-77,19970905,19970908,QUICK,4,77,1,GER-BE,70,13.0,0.05,364.15,910.0,864.5,546.0,318.5,36.84,1997-09-05,1997-10-03,1997-09-08,3,1
10659,10659-31,19970905,19970910,QUEEN,7,31,2,BRA-SA,20,12.5,0.05,105.81,250.0,237.5,150.0,87.5,36.84,1997-09-05,1997-10-03,1997-09-10,5,1
10659,10659-40,19970905,19970910,QUEEN,7,40,2,BRA-SA,24,18.4,0.05,105.81,441.6,419.52,264.96,154.56,36.84,1997-09-05,1997-10-03,1997-09-10,5,1
10659,10659-70,19970905,19970910,QUEEN,7,70,2,BRA-SA,40,15.0,0.05,105.81,600.0,570.0,360.0,210.0,36.84,1997-09-05,1997-10-03,1997-09-10,5,1
10660,10660-20,19970908,19971015,HUNGC,8,20,1,USA-EU,21,81.0,0.0,111.29,1701.0,1701.0,1020.6,680.4,40.0,1997-09-08,1997-10-06,1997-10-15,37,0
10661,10661-39,19970909,19970915,HUNGO,7,39,3,IRE-CO,3,18.0,0.2,17.55,54.0,43.2,32.4,10.8,25.0,1997-09-09,1997-10-07,1997-09-15,6,1
10661,10661-58,19970909,19970915,HUNGO,7,58,3,IRE-CO,49,13.25,0.2,17.55,649.25,519.4,389.55,129.85,25.0,1997-09-09,1997-10-07,1997-09-15,6,1
10662,10662-68,19970909,19970918,LONEP,3,68,2,USA-EU,10,12.5,0.0,1.28,125.0,125.0,75.0,50.0,40.0,1997-09-09,1997-10-07,1997-09-18,9,1
10663,10663-40,19970910,19971003,BONAP,2,40,2,FRA-ST,30,18.4,0.05,113.15,552.0,524.4,331.2,193.2,36.84,1997-09-10,1997-09-24,1997-10-03,23,0
10663,10663-42,19970910,19971003,BONAP,2,42,2,FRA-ST,30,14.0,0.05,113.15,420.0,399.0,252.0,147.0,36.84,1997-09-10,1997-09-24,1997-10-03,23,0
10663,10663-51,19970910,19971003,BONAP,2,51,2,FRA-ST,20,53.0,0.05,113.15,1060.0,1007.0,636.0,371.0,36.84,1997-09-10,1997-09-24,1997-10-03,23,0
10664,10664-10,19970910,19970919,FURIB,1,10,3,POR-LI,24,31.0,0.15,1.27,744.0,632.4,446.4,186.0,29.41,1997-09-10,1997-10-08,1997-09-19,9,1
10664,10664-56,19970910,19970919,FURIB,1,56,3,POR-LI,12,38.0,0.15,1.27,456.0,387.6,273.6,114.0,29.41,1997-09-10,1997-10-08,1997-09-19,9,1
10664,10664-65,19970910,19970919,FURIB,1,65,3,POR-LI,15,21.05,0.15,1.27,315.75,268.39,189.45,78.94,29.41,1997-09-10,1997-10-08,1997-09-19,9,1
10665,10665-51,19970911,19970917,LONEP,1,51,2,USA-EU,20,53.0,0.0,26.31,1060.0,1060.0,636.0,424.0,40.0,1997-09-11,1997-10-09,1997-09-17,6,1
10665,10665-59,19970911,19970917,LONEP,1,59,2,USA-EU,1,55.0,0.0,26.31,55.0,55.0,33.0,22.0,40.0,1997-09-11,1997-10-09,1997-09-17,6,1
10665,10665-76,19970911,19970917,LONEP,1,76,2,USA-EU,10,18.0,0.0,26.31,180.0,180.0,108.0,72.0,40.0,1997-09-11,1997-10-09,1997-09-17,6,1
10666,10666-29,19970912,19970922,RICSU,7,29,2,SWI-BE,36,123.79,0.0,232.42,4456.44,4456.44,2673.72,1782.72,40.0,1997-09-12,1997-10-10,1997-09-22,10,1
10666,10666-65,19970912,19970922,RICSU,7,65,2,SWI-BE,10,21.05,0.0,232.42,210.5,210.5,126.3,84.2,40.0,1997-09-12,1997-10-10,1997-09-22,10,1
10667,10667-69,19970912,19970919,ERNSH,7,69,1,AUS-GR,45,36.0,0.2,78.09,1620.0,1296.0,972.0,324.0,25.0,1997-09-12,1997-10-10,1997-09-19,7,1
10667,10667-71,19970912,19970919,ERNSH,7,71,1,AUS-GR,14,21.5,0.2,78.09,301.0,240.8,180.6,60.2,25.0,1997-09-12,1997-10-10,1997-09-19,7,1
10668,10668-31,19970915,19970923,WANDK,1,31,2,GER-BE,8,12.5,0.1,47.22,100.0,90.0,60.0,30.0,33.33,1997-09-15,1997-10-13,1997-09-23,8,1
10668,10668-55,19970915,19970923,WANDK,1,55,2,GER-BE,4,24.0,0.1,47.22,96.0,86.4,57.6,28.8,33.33,1997-09-15,1997-10-13,1997-09-23,8,1
10668,10668-64,19970915,19970923,WANDK,1,64,2,GER-BE,15,33.25,0.1,47.22,498.75,448.88,299.25,149.63,33.33,1997-09-15,1997-10-13,1997-09-23,8,1
10669,10669-36,19970915,19970922,SIMOB,2,36,1,DEN-KO,30,19.0,0.0,24.39,570.0,570.0,342.0,228.0,40.0,1997-09-15,1997-10-13,1997-09-22,7,1
10670,10670-23,19970916,19970918,FRANK,4,23,1,GER-BE,32,9.0,0.0,203.48,288.0,288.0,172.8,115.2,40.0,1997-09-16,1997-10-14,1997-09-18,2,1
10670,10670-46,19970916,19970918,FRANK,4,46,1,GER-BE,60,12.0,0.0,203.48,720.0,720.0,432.0,288.0,40.0,1997-09-16,1997-10-14,1997-09-18,2,1
10670,10670-67,19970916,19970918,FRANK,4,67,1,GER-BE,25,14.0,0.0,203.48,350.0,350.0,210.0,140.0,40.0,1997-09-16,1997-10-14,1997-09-18,2,1
10670,10670-73,19970916,19970918,FRANK,4,73,1,GER-BE,50,15.0,0.0,203.48,750.0,750.0,450.0,300.0,40.0,1997-09-16,1997-10-14,1997-09-18,2,1
10670,10670-75,19970916,19970918,FRANK,4,75,1,GER-BE,25,7.75,0.0,203.48,193.75,193.75,116.25,77.5,40.0,1997-09-16,1997-10-14,1997-09-18,2,1
10671,10671-16,19970917,19970924,FRANR,1,16,1,FRA-ST,10,17.45,0.0,30.34,174.5,174.5,104.7,69.8,40.0,1997-09-17,1997-10-15,1997-09-24,7,1
10671,10671-62,19970917,19970924,FRANR,1,62,1,FRA-ST,10,49.3,0.0,30.34,493.0,493.0,295.8,197.2,40.0,1997-09-17,1997-10-15,1997-09-24,7,1
10671,10671-65,19970917,19970924,FRANR,1,65,1,FRA-ST,12,21.05,0.0,30.34,252.6,252.6,151.56,101.04,40.0,1997-09-17,1997-10-15,1997-09-24,7,1
10672,10672-38,19970917,19970926,BERGS,9,38,2,SWE-LU,15,263.5,0.1,95.75,3952.5,3557.25,2371.5,1185.75,33.33,1997-09-17,1997-10-01,1997-09-26,9,1
10672,10672-71,19970917,19970926,BERGS,9,71,2,SWE-LU,12,21.5,0.0,95.75,258.0,258.0,154.8,103.2,40.0,1997-09-17,1997-10-01,1997-09-26,9,1
10673,10673-16,19970918,19970919,WILMK,2,16,1,FIN-OU,3,17.45,0.0,22.76,52.35,52.35,31.41,20.94,40.0,1997-09-18,1997-10-16,1997-09-19,1,1
10673,10673-42,19970918,19970919,WILMK,2,42,1,FIN-OU,6,14.0,0.0,22.76,84.0,84.0,50.4,33.6,40.0,1997-09-18,1997-10-16,1997-09-19,1,1
10673,10673-43,19970918,19970919,WILMK,2,43,1,FIN-OU,6,46.0,0.0,22.76,276.0,276.0,165.6,110.4,40.0,1997-09-18,1997-10-16,1997-09-19,1,1
10674,10674-23,19970918,19970930,ISLAT,4,23,2,UK-LO,5,9.0,0.0,0.9,45.0,45.0,27.0,18.0,40.0,1997-09-18,1997-10-16,1997-09-30,12,1
10675,10675-14,19970919,19970923,FRANK,5,14,2,GER-BE,30,23.25,0.0,31.85,697.5,697.5,418.5,279.0,40.0,1997-09-19,1997-10-17,1997-09-23,4,1
10675,10675-53,19970919,19970923,FRANK,5,53,2,GER-BE,10,32.8,0.0,31.85,328.0,328.0,196.8,131.2,40.0,1997-09-19,1997-10-17,1997-09-23,4,1
10675,10675-58,19970919,19970923,FRANK,5,58,2,GER-BE,30,13.25,0.0,31.85,397.5,397.5,238.5,159.0,40.0,1997-09-19,1997-10-17,1997-09-23,4,1
10676,10676-10,19970922,19970929,TORTU,2,10,2,MEX-MÉ,2,31.0,0.0,2.01,62.0,62.0,37.2,24.8,40.0,1997-09-22,1997-10-20,1997-09-29,7,1
10676,10676-19,19970922,19970929,TORTU,2,19,2,MEX-MÉ,7,9.2,0.0,2.01,64.4,64.4,38.64,25.76,40.0,1997-09-22,1997-10-20,1997-09-29,7,1
10676,10676-44,19970922,19970929,TORTU,2,44,2,MEX-MÉ,21,19.45,0.0,2.01,408.45,408.45,245.07,163.38,40.0,1997-09-22,1997-10-20,1997-09-29,7,1
10677,10677-26,19970922,19970926,ANTON,1,26,3,MEX-MÉ,30,31.23,0.15,4.03,936.9,796.37,562.2,234.17,29.4,1997-09-22,1997-10-20,1997-09-26,4,1
10677,10677-33,19970922,19970926,ANTON,1,33,3,MEX-MÉ,8,2.5,0.15,4.03,20.0,17.0,12.0,5.0,29.41,1997-09-22,1997-10-20,1997-09-26,4,1
10678,10678-12,19970923,19971016,SAVEA,7,12,3,USA-EU,100,38.0,0.0,388.98,3800.0,3800.0,2280.0,1520.0,40.0,1997-09-23,1997-10-21,1997-10-16,23,1
10678,10678-33,19970923,19971016,SAVEA,7,33,3,USA-EU,30,2.5,0.0,388.98,75.0,75.0,45.0,30.0,40.0,1997-09-23,1997-10-21,1997-10-16,23,1
10678,10678-41,19970923,19971016,SAVEA,7,41,3,USA-EU,120,9.65,0.0,388.98,1158.0,1158.0,694.8,463.2,40.0,1997-09-23,1997-10-21,1997-10-16,23,1
10678,10678-54,19970923,19971016,SAVEA,7,54,3,USA-EU,30,7.45,0.0,388.98,223.5,223.5,134.1,89.4,40.0,1997-09-23,1997-10-21,1997-10-16,23,1
10679,10679-59,19970923,19970930,BLONP,8,59,3,FRA-ST,12,55.0,0.0,27.94,660.0,660.0,396.0,264.0,40.0,1997-09-23,1997-10-21,1997-09-30,7,1
10680,10680-16,19970924,19970926,OLDWO,1,16,1,USA-EU,50,17.45,0.25,26.61,872.5,654.38,523.5,130.88,20.0,1997-09-24,1997-10-22,1997-09-26,2,1
10680,10680-31,19970924,19970926,OLDWO,1,31,1,USA-EU,20,12.5,0.25,26.61,250.0,187.5,150.0,37.5,20.0,1997-09-24,1997-10-22,1997-09-26,2,1
